pickup_taxizone_id,pickup_hour,pickup_weekday,average_fare,total_rides,total_fare,average_trip_distance,total_trip_distance
90.0,0,1,11.429127164459768,12763,145869.95,2.8628331896889443,36538.34
90.0,0,2,11.58637538273117,16330,189205.51,2.8639853031230866,46768.880000000005
90.0,0,3,11.696364476386037,19480,227845.18,2.8659081108829567,55827.89
90.0,0,4,11.92279491454773,28788,343233.42000000004,2.8192281506183132,81159.94
90.0,0,5,11.619488148327145,45521,528930.72,2.588364051756332,117824.91999999998
90.0,0,6,11.107780813281495,47585,528563.75,2.4199657455080383,115154.07
90.0,1,0,11.867908713692946,8435,100105.81,3.0126069946650857,25411.34
90.0,1,1,11.931494267680021,7763,92624.19,3.0894022929279914,23983.03
90.0,1,2,11.714112473098156,10687,125188.72,2.9829456348835026,31878.739999999994
90.0,1,3,11.985708731572979,12346,147975.56,3.0289931961769,37395.950000000004
90.0,1,4,11.79063984367171,19958,235317.59,2.924701873935264,58371.2
90.0,1,5,11.365419537232729,36433,414076.33,2.7084895561716027,98678.4
90.0,1,6,11.009814007964394,42690,470008.95999999996,2.5709327711407823,109753.12
90.0,2,0,12.25925699581859,6218,76228.06,3.246494049533612,20186.7
90.0,2,1,12.329784777929955,5111,63017.53,3.3032713754646843,16883.02
90.0,2,2,11.561630912056206,7971,92157.76000000001,2.908380378873417,23182.700000000004
90.0,2,3,12.370805165210786,7899,97716.99,3.203476389416382,25304.260000000002
90.0,2,4,11.65644499689248,14481,168796.98,2.9464574269732755,42667.65
90.0,2,5,11.379380163929028,30379,345694.18999999994,2.798726752032654,85022.52
90.0,2,6,11.182669830468004,33504,374664.17000000004,2.735247731614135,91641.73999999998
90.0,3,0,13.418018279090504,4486,60193.229999999996,3.5761012037449844,16042.39
90.0,3,1,13.080112359550563,3738,48893.46000000001,3.481011235955056,13012.019999999999
90.0,3,2,12.70834807757741,5878,74699.67000000001,3.3378802313712144,19620.059999999998
90.0,3,3,13.268535494689774,5367,71212.23000000001,3.562720327929942,19121.12
90.0,3,4,12.355125077527392,9674,119523.47999999998,3.1705643994211283,30672.039999999997
90.0,3,5,12.08250729793833,21924,264896.88999999996,3.0862141944900565,67662.16
90.0,3,6,11.944670215680901,25547,305150.49,3.0343500215289456,77518.53999999998
90.0,4,0,15.776655328798185,5292,83490.06,4.442014361300075,23507.139999999996
90.0,4,1,14.283965156794425,4305,61492.47,4.0403995354239255,17393.92
90.0,4,2,14.616547981721249,5252,76766.11,4.052724676313786,21284.910000000003
90.0,4,3,14.682133407862867,5367,78799.01000000001,4.019318054779206,21571.68
90.0,4,4,14.496022289488167,7268,105357.09,3.96876582278481,28844.989999999998
90.0,4,5,13.830009505703423,14728,203688.38,3.6713246876697445,54071.27
90.0,4,6,13.414004604930646,17807,238863.18000000002,3.5866136912450157,63866.829999999994
90.0,5,0,13.214760416666666,8640,114175.53,3.6656851851851853,31671.52
90.0,5,1,11.35529562982005,8169,92761.40999999999,3.040814053127678,24840.41
90.0,5,2,11.438720848880598,8576,98098.47,3.063957555970149,26276.499999999996
90.0,5,3,11.942420671955205,8572,102370.43000000001,3.2117673821745223,27531.270000000004
90.0,5,4,12.818988448666738,9263,118742.29,3.5032311346216134,32450.430000000004
90.0,5,5,14.645322779836084,8907,130445.89,4.05134613225553,36085.340000000004
90.0,5,6,14.017512728044126,9428,132157.11000000002,3.867663343232923,36464.329999999994
90.0,6,0,10.242787454525413,18142,185824.65000000002,2.5524440524749203,46306.44
90.0,6,1,9.181971352019785,19408,178203.69999999998,2.182873042044518,42365.200000000004
90.0,6,2,9.261268671480858,20218,187244.33,2.2135829458898013,44754.22
90.0,6,3,9.591335582456836,20156,193322.95999999996,2.3078209962294105,46516.44
90.0,6,4,10.1032771198985,18916,191113.59000000003,2.4961783675195597,47217.70999999999
90.0,6,5,12.391362632508836,9056,112216.18000000002,3.3217336572438163,30081.62
90.0,6,6,13.442990483639681,7671,103121.18,3.7070082127493156,28436.46
90.0,7,0,9.477502971794966,27761,263104.96,2.0240610929001117,56189.96
90.0,7,1,9.068915876589404,31537,286006.4,1.8350851380917652,57873.08
90.0,7,2,9.209539421371339,32698,301133.52,1.8826182029481922,61557.849999999984
90.0,7,3,9.363055840009638,33202,310872.18,1.915553882296247,63600.219999999994
90.0,7,4,9.499048109001341,32073,304662.97000000003,1.9967467963707795,64041.66000000001
90.0,7,5,9.89119096982262,13023,128812.98,2.46351915841204,32082.41
90.0,7,6,10.65370964338468,9478,100975.86,2.7782369698248575,26332.129999999997
90.0,8,0,9.766110132960963,32942,321715.2,1.7832921498391117,58745.210000000014
90.0,8,1,9.461579017869102,37327,353172.36,1.6217587805074074,60535.38999999999
90.0,8,2,9.524180540902192,38861,370119.18000000005,1.6356524536167367,63563.090000000004
90.0,8,3,9.64877881364614,39044,376726.9199999999,1.673561622784551,65342.54000000001
90.0,8,4,9.743126215633707,38046,370686.98,1.7334647531935032,65951.40000000002
90.0,8,5,8.75906479305549,20851,182635.26,1.936761306412162,40383.40999999999
90.0,8,6,9.281902512628749,15243,141484.04,2.1953060421176938,33463.05
90.0,9,0,9.429775728597448,35136,331324.6,1.5513812044626591,54509.329999999994
90.0,9,1,9.553143347947595,39003,372601.25000000006,1.4782993615875706,57658.110000000015
90.0,9,2,9.624318215724303,40218,387070.83,1.4998013327365856,60319.01
90.0,9,3,9.765200489596083,40850,398908.44,1.5261182374541002,62341.92999999999
90.0,9,4,9.917214395175243,40458,401230.66,1.588364971081121,64262.06999999999
90.0,9,5,8.596068716544256,32132,276208.88,1.7719407444292292,56935.99999999999
90.0,9,6,8.636315315315315,23310,201312.51,1.95875975975976,45658.69
90.0,10,0,9.910392659560115,29644,293783.68000000005,1.645193968425314,48770.13000000001
90.0,10,1,10.281235097476555,33803,347536.59,1.5731828535928762,53178.299999999996
90.0,10,2,10.362275032986366,34105,353405.39,1.585290719835801,54066.34
90.0,10,3,10.416495454545455,35200,366660.64,1.5930883522727275,56076.71000000001
90.0,10,4,10.369723449148966,35545,368591.82,1.6134429596286395,57349.82999999999
90.0,10,5,8.759093137254903,37944,332355.03,1.7030083807716634,64618.95
90.0,10,6,8.475571467915175,32679,276973.2,1.813553352305762,59265.11
90.0,11,0,10.106078678045629,29411,297229.88,1.6932188636904555,49799.25999999999
90.0,11,1,10.81921210075783,32593,352630.57999999996,1.6579259350167213,54036.78
90.0,11,2,10.986807016504192,33749,370793.75,1.6700192598299206,56361.47999999999
90.0,11,3,23.62151829712786,34295,810099.97,1.6776538854060352,57535.13999999998
90.0,11,4,11.004795193252063,34618,380963.99999999994,1.7072794499971116,59102.600000000006
90.0,11,5,9.190950332604658,42543,391010.6,1.6938908868674047,72063.2
90.0,11,6,8.730163947285847,38244,333876.38999999996,1.771532005020395,67750.46999999999
90.0,12,0,10.05114864864865,31228,313877.2700000001,1.7180293326501856,53650.619999999995
90.0,12,1,10.824672905294172,34623,374782.6500000001,1.6684755798168844,57767.62999999999
90.0,12,2,11.134814794215794,35960,400407.93999999994,1.6908075639599556,60801.44
90.0,12,3,11.337393323819917,35739,405187.10000000003,1.7079090069671787,61038.96
90.0,12,4,11.216004878709853,36895,413814.50000000006,1.8017636536116006,66476.07
90.0,12,5,9.698640127388535,47100,456805.94999999995,1.714913163481953,80772.40999999999
90.0,12,6,9.200759231348906,42464,390701.04,1.800461096458176,76454.77999999998
90.0,13,0,9.955804225696141,32752,326072.5,1.7791707376648755,58271.4
90.0,13,1,10.757315962913315,35808,385197.97000000003,1.7328926496872206,62051.41999999999
90.0,13,2,11.197098599940425,36927,413475.26000000007,1.7507902077070978,64651.43
90.0,13,3,11.430569296022917,36308,415021.11000000004,1.812206125371819,65797.58
90.0,13,4,11.045217747909831,37796,417465.05,1.8498211450947188,69915.84
90.0,13,5,10.096918168244944,48893,493668.62,1.75552410365492,85832.84000000001
90.0,13,6,9.661816058795248,43677,421999.14,1.8625564942647161,81350.88
90.0,14,0,10.005788279987526,35273,352934.17,1.8294219374592466,64529.200000000004
90.0,14,1,10.911020031628889,37940,413964.10000000003,1.8263985239852403,69293.56000000001
90.0,14,2,11.104898991215494,38363,426017.24,1.797296874592707,68949.70000000001
90.0,14,3,11.546791787218924,39402,454966.69000000006,1.8635356073295772,73427.03
90.0,14,4,11.366126688726892,40193,456838.73,1.8833339138655985,75696.84
90.0,14,5,10.322728717841455,47810,493529.66,1.8106138883078857,86565.45000000001
90.0,14,6,9.985547290359383,43825,437616.61,1.9084152880775807,83636.29999999997
90.0,15,0,10.005941194301304,36289,363105.60000000003,1.8318815619058115,66477.15
90.0,15,1,10.80229356110381,38050,411027.26999999996,1.8222940867279898,69338.29000000001
90.0,15,2,11.177402883933498,38073,425557.26000000007,1.8359162661203472,69898.83999999998
90.0,15,3,11.56761215666986,38629,446845.29,1.854933340236609,71654.21999999997
90.0,15,4,11.326873088301658,39886,451783.66,1.8370062177205038,73270.83000000002
90.0,15,5,10.569633099788566,48242,509900.24000000005,1.8339200281912025,88471.96999999999
90.0,15,6,10.163293179153545,43499,442093.09,1.9333290420469444,84097.88000000003
90.0,16,0,9.833544419918011,34883,343023.52999999997,1.8391331020841095,64154.479999999996
90.0,16,1,10.376623105797302,35965,373195.24999999994,1.7959007368274709,64589.56999999999
90.0,16,2,10.635913167379096,35793,380691.24,1.7645033945184811,63156.869999999995
90.0,16,3,11.102342949883873,35737,396764.43,1.8240042532949041,65184.43999999999
90.0,16,4,10.918827689669953,37328,407578.0,1.7705652593227605,66091.66
90.0,16,5,10.622216443784051,44418,471817.61,1.8261225178981488,81112.70999999998
90.0,16,6,10.397355091508576,41854,435170.89999999997,1.9835853203994835,83020.97999999998
90.0,17,0,9.640063571517958,39955,385168.74,1.769234138405706,70689.74999999999
90.0,17,1,10.1882097774797,41749,425347.57,1.7386124218544161,72585.33000000002
90.0,17,2,10.48822945736434,41925,439719.02,1.736829099582588,72816.56
90.0,17,3,10.813097232680724,42496,459513.38,1.7662518825301206,75058.64
90.0,17,4,10.640826731895606,44561,474165.88000000006,1.7571501986041604,78300.37
90.0,17,5,10.595858517212818,47087,498927.19,1.838473888759106,86568.22000000002
90.0,17,6,10.350978023542815,42136,436148.81000000006,1.9642139737991264,82764.12
90.0,18,0,9.42337605250124,48456,456619.11000000004,1.7558496367838863,85081.45
90.0,18,1,9.889233426864418,52389,518087.05000000005,1.721026360495524,90162.85
90.0,18,2,10.101365078758219,52312,528422.61,1.7310659122189935,90555.51999999999
90.0,18,3,10.392623856744006,51935,539740.9199999999,1.7483186675652256,90798.93
90.0,18,4,10.102754714875571,53766,543184.71,1.7589625413830303,94572.38
90.0,18,5,10.510599656908026,53047,557555.78,1.78621524308632,94753.36000000002
90.0,18,6,10.034332069889988,43268,434165.48000000004,1.9242833040584262,83259.88999999998
90.0,19,0,9.245815106130804,46405,429052.05,1.8609220989117552,86356.09
90.0,19,1,9.610697099851762,52618,505695.66000000003,1.81654813941997,95583.12999999999
90.0,19,2,9.881590616091371,55073,544208.8400000001,1.8274640931127772,100643.92999999998
90.0,19,3,10.152394069639968,57467,583427.63,1.8248330346111683,104867.68000000001
90.0,19,4,9.948788954566123,57182,568891.65,1.7981011507117626,102819.02
90.0,19,5,20.309596390749945,55524,1127670.03,1.743133239680138,96785.72999999998
90.0,19,6,9.727374615487495,37385,363657.9,1.919666978734787,71766.75000000001
90.0,20,0,9.49926559911651,41653,395672.91000000003,2.0353153434326456,84776.98999999999
90.0,20,1,9.954180018288076,50306,500754.98,2.063775295193416,103820.28
90.0,20,2,10.184362972354155,52847,538213.03,2.063161768879974,109031.90999999999
90.0,20,3,10.596674420669448,56315,596751.72,2.04989896120039,115440.05999999998
90.0,20,4,10.097366384429716,52202,527102.72,1.9035287920003061,99368.00999999998
90.0,20,5,10.421860346801205,47174,491640.84,1.816352015940984,85684.58999999998
90.0,20,6,9.674707938727515,31466,304424.36,2.0179997457573253,63498.38
90.0,21,0,10.113329482500593,38087,385186.38000000006,2.2605206500905823,86096.45000000001
90.0,21,1,10.65552389457725,48149,513052.82,2.341201478743068,112726.51
90.0,21,2,10.853337418378876,52223,566793.8400000001,2.343042912126841,122360.73
90.0,21,3,11.2373738570318,54026,607110.36,2.3165226002295194,125152.45000000003
90.0,21,4,10.702064402646464,50029,535413.58,2.08682244298307,104401.64
90.0,21,5,10.76553884386818,46275,498175.31,1.9793962182603997,91596.56
90.0,21,6,9.891442413487134,28175,278691.39,2.1404202307009763,60306.340000000004
90.0,22,0,10.568113687506115,30663,324050.07,2.460938916609594,75459.76999999999
90.0,22,1,11.120703535089685,40197,447018.92000000004,2.555630270915741,102728.67000000003
90.0,22,2,11.276489944746439,44703,504092.93000000005,2.559222423550992,114404.92
90.0,22,3,11.756641189836811,48410,569139.0,2.570415616608139,124433.82
90.0,22,4,11.338151943321458,49966,566522.1,2.2688213985510144,113363.93
90.0,22,5,11.250678079385956,46381,521817.7,2.152214699984907,99821.86999999998
90.0,22,6,10.198761916451863,24441,249267.93999999997,2.315130722965509,56584.11000000001
90.0,23,0,10.997664972113915,20261,222823.69000000003,2.637362913972656,53435.609999999986
90.0,23,1,11.41378371619449,27991,319483.22,2.7099882104962316,75855.28000000001
90.0,23,2,11.52649995366223,32371,373124.33,2.70326495937722,87507.38999999998
90.0,23,3,11.931093905729634,41137,490809.41,2.7186671366409803,111837.81
90.0,23,4,11.65747667506297,49625,578502.2799999999,2.479769471032746,123058.56000000001
90.0,23,5,11.27522205855647,49559,558788.7300000001,2.292797877277588,113628.76999999999
90.0,23,6,10.6993077089884,18446,197359.43000000002,2.529722975170769,46663.270000000004
91.0,0,0,21.049999999999997,31,652.55,4.620967741935484,143.25
91.0,0,1,18.75588235294118,34,637.7,4.17735294117647,142.02999999999997
91.0,0,2,16.47214285714286,28,461.22,3.249285714285714,90.97999999999999
91.0,0,3,21.645,26,562.77,4.996153846153846,129.9
91.0,0,4,23.181481481481484,27,625.9000000000001,4.855555555555555,131.1
91.0,0,5,19.365121951219514,41,793.97,4.0824390243902435,167.38
91.0,0,6,16.76590909090909,44,737.7,3.7486363636363635,164.94
91.0,1,0,17.565217391304348,23,404.0,5.200434782608695,119.60999999999999
91.0,1,1,19.594736842105263,19,372.3,4.9389473684210525,93.84
91.0,1,2,22.224999999999998,22,488.95,5.177727272727274,113.91000000000001
91.0,1,3,21.703703703703702,27,586.0,3.428148148148148,92.56
91.0,1,4,16.223076923076924,26,421.8,3.888461538461539,101.10000000000001
91.0,1,5,22.058666666666664,45,992.6399999999999,5.267777777777778,237.05
91.0,1,6,25.122682926829267,41,1030.03,3.7665853658536586,154.43
91.0,2,0,20.733333333333334,15,311.0,2.686,40.29
91.0,2,1,20.307692307692307,13,264.0,5.136153846153847,66.77000000000001
91.0,2,2,17.9225,20,358.45,4.6635,93.27
91.0,2,3,11.983333333333334,18,215.70000000000002,2.6127777777777776,47.029999999999994
91.0,2,4,17.367857142857144,14,243.15,4.492857142857143,62.900000000000006
91.0,2,5,18.797948717948717,39,733.12,4.7620512820512815,185.71999999999997
91.0,2,6,20.80375,40,832.1500000000001,4.47875,179.14999999999998
91.0,3,0,20.100555555555555,18,361.81,5.427777777777777,97.69999999999999
91.0,3,1,19.12142857142857,21,401.54999999999995,3.511904761904762,73.75
91.0,3,2,22.13142857142857,21,464.76,5.975714285714285,125.49
91.0,3,3,22.924500000000002,20,458.49000000000007,6.708499999999999,134.17
91.0,3,4,17.1025,20,342.04999999999995,4.278499999999999,85.57
91.0,3,5,15.644444444444446,36,563.2,3.605,129.78
91.0,3,6,18.755000000000003,42,787.71,5.195714285714287,218.22000000000003
91.0,4,0,24.755873015873014,63,1559.62,6.818095238095238,429.54
91.0,4,1,21.888965517241378,29,634.78,6.802068965517242,197.26000000000002
91.0,4,3,17.677200000000003,25,441.93000000000006,5.432799999999999,135.82
91.0,4,4,24.69350649350649,77,1901.3999999999999,6.398051948051949,492.65000000000003
91.0,4,5,23.311428571428575,35,815.9000000000001,5.147428571428572,180.16
91.0,4,6,21.927735849056607,53,1162.17,5.726603773584905,303.51
91.0,5,1,30.31746268656717,67,2031.2700000000002,8.860895522388061,593.6800000000001
91.0,5,2,33.22397590361445,83,2757.5899999999997,10.907349397590362,905.3100000000001
91.0,5,3,32.05765625,64,2051.69,10.271718749999998,657.3899999999999
91.0,5,4,33.79536231884058,69,2331.88,10.393768115942027,717.1699999999998
91.0,5,5,26.4936,50,1324.68,8.158,407.9
91.0,5,6,21.284375,48,1021.65,5.793958333333333,278.11
91.0,6,0,32.35344827586207,174,5629.5,8.937988505747127,1555.21
91.0,6,1,35.66017045454546,176,6276.1900000000005,9.820795454545454,1728.46
91.0,6,2,36.749363057324835,157,5769.65,10.894904458598724,1710.4999999999998
91.0,6,3,36.5580625,160,5849.29,10.409312499999999,1665.4899999999998
91.0,6,4,33.96622641509434,159,5400.63,8.707672955974843,1384.52
91.0,6,5,30.530740740740743,54,1648.66,8.33962962962963,450.34000000000003
91.0,6,6,24.137291666666666,48,1158.59,6.81625,327.18
91.0,7,0,37.18623655913978,279,10374.96,9.668458781362006,2697.4999999999995
91.0,7,1,36.58481343283582,268,9804.73,9.877985074626864,2647.2999999999993
91.0,7,2,35.37875432525952,289,10224.460000000001,9.022283737024221,2607.44
91.0,7,3,36.10164429530201,298,10758.289999999999,9.507214765100672,2833.15
91.0,7,4,36.18828467153285,274,9915.59,9.971532846715327,2732.2
91.0,7,5,29.671824324324326,148,4391.43,8.624324324324325,1276.4
91.0,7,6,25.709155844155845,154,3959.21,6.900909090909092,1062.7400000000002
91.0,8,0,30.69451923076923,208,6384.46,7.460336538461538,1551.75
91.0,8,1,30.604197530864198,243,7436.82,6.895102880658437,1675.5100000000002
91.0,8,2,30.32780487804878,246,7460.64,7.566544715447154,1861.37
91.0,8,3,33.134977578475336,223,7389.099999999999,8.227443946188341,1834.72
91.0,8,4,29.725666666666665,210,6242.389999999999,7.084095238095237,1487.6599999999999
91.0,8,5,20.525953757225434,173,3550.9900000000002,5.980404624277457,1034.6100000000001
91.0,8,6,21.79610526315789,190,4141.259999999999,5.260842105263158,999.5600000000001
91.0,9,0,27.274206349206352,126,3436.55,6.723809523809524,847.2
91.0,9,2,24.886415094339622,159,3956.94,6.166100628930818,980.41
91.0,9,3,28.40526315789474,152,4317.6,6.907039473684211,1049.8700000000001
91.0,9,4,26.68782945736434,129,3442.73,6.866899224806201,885.8299999999999
91.0,9,5,22.84813953488372,172,3929.88,5.803779069767442,998.25
91.0,9,6,20.322987012987017,231,4694.610000000001,4.536796536796537,1048.0
91.0,10,0,20.90962962962963,135,2822.8,4.68437037037037,632.39
91.0,10,1,24.497463768115942,138,3380.65,6.0903623188405795,840.47
91.0,10,2,21.857214285714285,140,3060.0099999999998,5.341428571428572,747.8000000000001
91.0,10,3,22.75212598425197,127,2889.52,5.501968503937008,698.75
91.0,10,5,20.13718446601942,103,2074.13,5.0033980582524284,515.3500000000001
91.0,10,6,21.99816964285714,224,4927.589999999999,5.323169642857144,1192.39
91.0,11,0,24.69382608695652,115,2839.79,5.993913043478261,689.3000000000001
91.0,11,1,22.16392523364486,107,2371.54,4.999065420560748,534.9
91.0,11,2,24.051796875,128,3078.63,6.226484375,796.99
91.0,11,3,26.427567567567564,111,2933.4599999999996,6.119819819819821,679.3000000000001
91.0,11,5,29.346565656565655,99,2905.31,8.34949494949495,826.6
91.0,11,6,19.08243243243243,111,2118.1499999999996,4.664324324324324,517.74
91.0,12,0,24.70372549019608,102,2519.78,6.4157843137254895,654.41
91.0,12,1,23.643134328358208,134,3168.18,5.864477611940298,785.84
91.0,12,2,23.21690476190476,126,2925.33,5.533968253968253,697.28
91.0,12,3,23.91966101694915,118,2822.5199999999995,5.540169491525424,653.74
91.0,12,4,23.84130434782609,138,3290.1000000000004,5.437246376811594,750.34
91.0,12,5,26.335454545454546,99,2607.21,6.9643434343434345,689.47
91.0,12,6,23.3513698630137,73,1704.65,5.678630136986301,414.53999999999996
91.0,13,0,19.89612068965517,116,2307.95,4.451465517241379,516.37
91.0,13,1,20.941138211382114,123,2575.76,4.536585365853658,558.0
91.0,13,2,21.674068965517243,145,3142.7400000000002,5.376689655172414,779.62
91.0,13,3,21.34725806451613,124,2647.06,5.0559677419354845,626.94
91.0,13,5,25.890112359550564,89,2304.2200000000003,6.016404494382023,535.46
91.0,13,6,25.72486842105263,76,1955.09,6.090394736842105,462.87
91.0,14,0,20.86683673469388,98,2044.9500000000003,4.82204081632653,472.56
91.0,14,1,21.224574468085102,94,1995.1099999999997,4.778191489361702,449.15
91.0,14,2,21.34714285714286,112,2390.88,4.947678571428573,554.1400000000001
91.0,14,3,22.92095238095238,105,2406.7,5.5646666666666675,584.2900000000001
91.0,14,4,23.00769736842105,152,3497.1699999999996,5.493552631578947,835.0199999999999
91.0,14,5,25.222328767123287,73,1841.23,5.821506849315068,424.96999999999997
91.0,14,6,23.865957446808512,94,2243.4,5.14404255319149,483.54
91.0,15,0,22.390632911392405,79,1768.8600000000001,4.837341772151898,382.15
91.0,15,1,22.44685393258427,89,1997.77,4.50685393258427,401.11
91.0,15,2,19.024642857142858,84,1598.07,3.9369047619047617,330.7
91.0,15,3,19.367282608695653,92,1781.7900000000002,4.567608695652174,420.22
91.0,15,4,21.565526315789473,76,1638.98,3.8403947368421054,291.87
91.0,15,5,26.145593220338984,59,1542.5900000000001,6.324406779661016,373.14
91.0,15,6,22.36647619047619,105,2348.48,5.531238095238095,580.78
91.0,16,0,25.642656249999998,64,1641.1299999999999,6.3306249999999995,405.15999999999997
91.0,16,1,26.6658904109589,73,1946.61,6.384383561643836,466.06000000000006
91.0,16,2,25.85775862068965,58,1499.7499999999998,5.535172413793103,321.03999999999996
91.0,16,3,30.485230769230764,65,1981.5399999999997,7.004307692307693,455.28000000000003
91.0,16,4,32.27333333333333,90,2904.6,5.776111111111112,519.85
91.0,16,5,23.23461538461538,52,1208.1999999999998,5.2463461538461535,272.81
91.0,16,6,25.851875000000003,48,1240.89,5.2562500000000005,252.3
91.0,17,0,25.450340909090905,88,2239.6299999999997,5.6335227272727275,495.75
91.0,17,4,31.70338028169014,71,2250.94,6.9802816901408455,495.6
91.0,17,5,23.564218750000002,64,1508.1100000000001,6.54515625,418.89
91.0,17,6,27.327021276595744,47,1284.37,7.992978723404255,375.66999999999996
91.0,18,0,26.38266666666667,45,1187.22,5.304,238.68
91.0,18,1,23.386285714285712,70,1637.04,4.886285714285714,342.03999999999996
91.0,18,2,22.302758620689655,58,1293.56,4.069827586206896,236.04999999999998
91.0,18,3,26.543874999999996,80,2123.5099999999998,5.910375,472.83
91.0,18,4,26.61888888888889,72,1916.5600000000002,5.480416666666667,394.59
91.0,18,5,25.44796296296296,54,1374.1899999999998,5.187037037037038,280.1
91.0,18,6,29.57464285714286,28,828.09,6.5114285714285725,182.32000000000002
91.0,19,0,28.030000000000005,22,616.6600000000001,5.5240909090909085,121.52999999999999
91.0,19,1,22.058400000000002,50,1102.92,5.0718,253.59
91.0,19,2,21.927567567567568,37,811.32,5.149189189189189,190.52
91.0,19,3,22.983018867924528,53,1218.1,5.29188679245283,280.47
91.0,19,4,17.86480769230769,52,928.9699999999999,4.174807692307692,217.09
91.0,19,5,23.468666666666664,45,1056.09,4.525777777777778,203.66000000000003
91.0,19,6,32.4703448275862,58,1883.2799999999997,8.396379310344829,486.99
91.0,20,0,28.179999999999996,31,873.5799999999999,7.800967741935484,241.82999999999998
91.0,20,1,21.389787234042554,47,1005.32,4.938723404255319,232.12000000000003
91.0,20,2,20.503142857142862,35,717.6100000000001,4.590857142857143,160.68
91.0,20,3,26.76833333333333,48,1284.8799999999999,5.229375,251.01
91.0,20,4,18.426904761904762,42,773.9300000000001,4.494761904761905,188.78
91.0,20,5,26.561702127659576,47,1248.4,6.109787234042554,287.16
91.0,20,6,33.360769230769236,65,2168.4500000000003,8.572923076923077,557.24
91.0,21,0,23.645652173913046,23,543.85,6.966086956521739,160.22
91.0,21,1,29.990555555555556,54,1619.49,8.955925925925927,483.62
91.0,21,2,22.79027027027027,37,843.24,5.279999999999999,195.35999999999999
91.0,21,3,24.630000000000003,34,837.4200000000001,5.741764705882353,195.22000000000003
91.0,21,4,23.56609756097561,41,966.21,4.789512195121952,196.37
91.0,21,5,22.114565217391306,46,1017.27,4.058478260869564,186.68999999999997
91.0,21,6,33.237258064516126,62,2060.71,6.472741935483871,401.31
91.0,22,0,21.71970588235294,34,738.47,5.500588235294118,187.02
91.0,22,1,22.70625,24,544.95,4.178333333333334,100.28
91.0,22,2,21.1072,25,527.68,3.4188,85.47
91.0,22,3,21.264222222222223,45,956.89,4.608444444444444,207.38
91.0,22,4,22.434146341463418,41,919.8000000000001,4.59,188.19
91.0,22,5,27.206857142857142,35,952.24,7.181714285714286,251.36
91.0,22,6,22.705263157894738,38,862.8000000000001,4.931578947368422,187.40000000000003
91.0,23,0,24.057000000000002,30,721.71,3.716666666666667,111.5
91.0,23,1,29.28142857142857,35,1024.85,4.6891428571428575,164.12
91.0,23,2,23.524482758620692,29,682.21,4.198965517241379,121.76999999999998
91.0,23,3,23.673877551020407,49,1160.02,4.565102040816327,223.69000000000003
91.0,23,4,18.94814814814815,54,1023.2,4.663333333333333,251.82
91.0,23,5,21.658103448275863,58,1256.17,5.485862068965518,318.18
91.0,23,6,21.011470588235294,34,714.39,6.026176470588235,204.89
92.0,0,0,23.83050847457627,59,1406.0,5.523389830508474,325.88
92.0,0,1,21.842666666666666,60,1310.56,4.0216666666666665,241.29999999999998
92.0,0,2,27.974090909090908,66,1846.29,6.570151515151516,433.63000000000005
92.0,0,3,20.62446428571429,56,1154.9700000000003,5.730357142857143,320.9
92.0,0,4,19.757636363636365,55,1086.67,4.114545454545454,226.29999999999998
92.0,0,5,22.855263157894736,76,1737.0,5.391315789473684,409.74
92.0,0,6,23.91095238095238,105,2510.65,6.497523809523808,682.2399999999999
92.0,1,0,17.106122448979594,49,838.2,3.7918367346938777,185.8
92.0,1,1,31.01063829787234,47,1457.5,4.286595744680851,201.47
92.0,1,2,24.28846153846154,52,1263.0,3.6736538461538464,191.03
92.0,1,3,19.40714285714286,70,1358.5,3.6694285714285715,256.86
92.0,1,4,15.34,60,920.4,4.189666666666667,251.38
92.0,1,5,20.645714285714288,70,1445.2,5.615571428571428,393.09
92.0,1,6,15.613636363636363,88,1374.0,4.078522727272728,358.91
92.0,2,0,18.607777777777777,36,669.88,6.753333333333333,243.11999999999998
92.0,2,1,24.723684210526315,38,939.5,5.685263157894737,216.04000000000002
92.0,2,2,10.110526315789473,38,384.2,1.9173684210526312,72.85999999999999
92.0,2,3,14.716216216216216,37,544.5,3.55918918918919,131.69000000000003
92.0,2,4,21.875,44,962.5,6.023863636363637,265.05
92.0,2,5,14.868852459016393,61,907.0,4.443606557377049,271.06
92.0,2,6,15.841132075471696,106,1679.1599999999999,3.060849056603774,324.45000000000005
92.0,3,0,15.867500000000001,40,634.7,4.2170000000000005,168.68
92.0,3,1,15.53448275862069,29,450.5,4.64,134.56
92.0,3,2,11.324242424242424,33,373.7,2.4190909090909094,79.83000000000001
92.0,3,3,16.053571428571427,28,449.5,4.191428571428572,117.36000000000001
92.0,3,4,12.68125,32,405.8,3.3625,107.6
92.0,3,5,19.136904761904763,84,1607.5,5.434523809523808,456.49999999999994
92.0,3,6,15.427964601769911,113,1743.36,3.819380530973451,431.59
92.0,4,0,22.423888888888886,36,807.2599999999999,4.498055555555556,161.93
92.0,4,1,14.77857142857143,42,620.7,3.7669047619047613,158.20999999999998
92.0,4,2,12.35590909090909,44,543.66,3.0790909090909087,135.48
92.0,4,3,14.647272727272728,33,483.36,3.5848484848484854,118.30000000000001
92.0,4,4,23.8505,40,954.02,5.284749999999999,211.38999999999996
92.0,4,5,18.432,85,1566.7199999999998,4.923529411764706,418.5
