dropoff_taxizone_id,dropoff_hour,dropoff_weekday,average_fare,total_rides,total_fare,average_trip_distance,total_trip_distance
33.0,7,5,18.29062278839349,1413,25844.65,5.765286624203822,8146.35
33.0,7,6,20.481033210332104,1084,22201.440000000002,6.473985239852399,7017.800000000001
33.0,8,0,14.86384977446558,5099,75790.76999999999,3.6176681702294564,18446.489999999998
33.0,8,1,14.328947740112998,5664,81159.16000000002,3.3973622881355934,19242.66
33.0,8,2,14.579545856158331,5659,82505.65,3.5117494256935857,19872.99
33.0,8,3,13.896735057983943,5605,77891.2,3.3042355040142732,18520.24
33.0,8,4,14.798962075848303,5511,81557.08,3.5558065686808207,19596.050000000003
33.0,8,5,16.50019889970377,2363,38989.97,4.92573000423191,11639.500000000002
33.0,8,6,18.280297653119632,1747,31935.68,5.746851745850028,10039.75
33.0,9,0,18.68118473895582,3486,65122.60999999999,4.792782558806655,16707.64
33.0,9,1,18.394367070764027,3547,65244.82000000001,4.612407668452213,16360.21
33.0,9,2,18.187260097761772,3887,70693.88,4.5955055312580395,17862.73
33.0,9,3,18.19467687516221,3853,70104.09,4.499735271217233,17337.48
33.0,9,4,18.422927717108685,3846,70854.58,4.685392615704627,18020.019999999997
33.0,9,5,15.975215123859194,3068,49011.96000000001,4.62160039113429,14179.070000000002
33.0,9,6,14.241846751412428,2832,40332.909999999996,4.115165960451978,11654.150000000001
33.0,10,0,21.017387711103126,2783,58491.39,5.711264822134388,15894.45
33.0,10,1,20.429333798395536,2867,58570.9,5.292881060341822,15174.690000000002
33.0,10,2,20.321341546885698,2922,59378.960000000014,5.318795345653662,15541.52
33.0,10,3,20.430976497848395,3021,61721.98,5.262866600463423,15899.119999999999
33.0,10,4,20.51458789439794,3106,63718.310000000005,5.508808757244044,17110.36
33.0,10,5,16.070436800436802,3663,58866.01,4.525997815997816,16578.73
33.0,10,6,15.377512487512487,4004,61571.56,4.452222777222778,17826.7
33.0,11,0,20.034133288455063,2971,59521.409999999996,5.503049478290138,16349.56
33.0,11,1,20.453131813676908,3027,61911.63,5.4586124876114965,16523.22
33.0,11,2,20.54999671592775,3045,62574.740000000005,5.47695566502463,16677.329999999998
33.0,11,3,20.46290097205346,3292,67363.87,5.349352976913731,17610.070000000003
33.0,11,4,20.901084090243184,3413,71335.4,5.612267799589804,19154.670000000002
33.0,11,5,17.292193532213588,3989,68978.56,4.814329405866132,19204.36
33.0,11,6,16.510616113744078,4431,73158.54000000001,4.73173549988716,20966.320000000003
33.0,12,0,20.01216087859899,3369,67420.97,5.519557732264767,18595.39
33.0,12,1,19.870279740871613,3396,67479.47,5.251401648998821,17833.76
33.0,12,2,20.344839369158876,3424,69660.73,5.375432242990653,18405.479999999996
33.0,12,3,20.283798581560283,3525,71500.39,5.31768510638298,18744.840000000004
33.0,12,4,20.62811388817315,3881,80057.70999999999,5.537212058747745,21489.92
33.0,12,5,17.328818261249456,4578,79331.33,4.730602883355177,21656.7
33.0,12,6,17.71676053165127,4439,78644.7,5.024784861455282,22305.019999999997
33.0,13,0,21.1519977894446,3619,76549.08,5.978610113290966,21636.590000000004
33.0,13,1,21.15157325194229,3604,76230.27,5.726573251942286,20638.57
33.0,13,2,21.130316593886462,3664,77421.48,5.702227074235807,20892.96
33.0,13,3,21.351286048324237,3849,82181.09999999999,5.792086256170434,22293.739999999998
33.0,13,4,20.822291421856637,4255,88598.84999999999,5.593957696827262,23802.29
33.0,13,5,18.158218007503127,4798,87123.13,4.955237598999583,23775.23
33.0,13,6,18.84600370218017,4862,91629.26999999999,5.261431509666803,25581.079999999998
33.0,14,0,21.255859810817363,4123,87637.90999999999,5.953989813242783,24548.299999999996
33.0,14,1,21.12746682188591,4295,90742.46999999999,5.72244470314319,24577.9
33.0,14,2,21.311428249605765,4439,94601.43,5.744807389051589,25501.200000000004
33.0,14,3,21.59197106690778,4424,95522.88000000002,5.793141952983725,25628.86
33.0,14,4,20.193543670642555,5198,104966.04,5.351519815313583,27817.2
33.0,14,5,18.886752984017804,4943,93357.22,5.107198057859599,25244.879999999997
33.0,14,6,19.958110564180235,5282,105418.74,5.610422188564939,29634.250000000004
33.0,15,0,22.461627374685285,4369,98134.85,6.159368276493478,26910.280000000002
33.0,15,1,22.141858576206403,4186,92685.82,5.844756330625895,24466.149999999998
33.0,15,2,21.990775176176403,4399,96737.42,5.738411002500569,25243.27
33.0,15,3,22.861651775486827,4365,99791.11,5.952458190148913,25982.480000000003
33.0,15,4,21.933086006691596,5081,111442.01,5.62828183428459,28597.300000000003
33.0,15,5,19.90549405573962,5131,102135.09,5.283800428766322,27111.18
33.0,15,6,21.760897435897434,5616,122209.2,6.084392806267807,34169.950000000004
33.0,16,0,23.84146547884187,4490,107048.18,6.381104677060135,28651.160000000003
33.0,16,1,23.735836032893097,4013,95251.91,5.998076252180414,24070.28
33.0,16,2,24.14057777777778,4050,97769.34,6.070851851851852,24586.95
33.0,16,3,24.82130348258707,4020,99781.64000000001,6.244462686567164,25102.74
33.0,16,4,24.164380871050387,4684,113185.96,5.983947480785654,28028.81
33.0,16,5,21.55673405909798,5144,110887.84000000001,5.610279937791602,28859.28
33.0,16,6,22.29898337374437,5774,128754.33,6.05007793557326,34933.15
33.0,17,0,23.251866515837104,5304,123327.90000000001,6.022288838612368,31942.219999999998
33.0,17,1,23.2660207253886,4825,112258.54999999999,5.737262176165803,27682.29
33.0,17,2,24.243903480674785,4683,113534.20000000001,6.048257527226137,28323.989999999998
33.0,17,3,23.899385734491815,4949,118278.06,5.863111739745404,29016.54
33.0,17,4,23.482491606290868,5659,132887.42,5.870185545149319,33219.38
33.0,17,5,21.164860365198713,5586,118226.91,5.524192624418189,30858.140000000007
33.0,17,6,22.00774676758121,6342,139573.13000000003,5.957554399243141,37782.81
33.0,18,0,21.215373742213707,8348,177105.94000000003,5.609944896981314,46831.82000000001
33.0,18,1,21.829337284482758,7424,162061.0,5.539399245689655,41124.5
33.0,18,2,21.751630056255024,7466,162397.67,5.425740691133137,40508.58
33.0,18,3,21.95972526006935,7498,164654.02,5.47448519605228,41047.689999999995
33.0,18,4,21.418160165269168,8229,176250.03999999998,5.496326406610766,45229.27
33.0,18,5,20.253080434440424,6353,128667.82,5.300443884778844,33673.72
33.0,18,6,22.342176797284793,6482,144821.99000000002,6.181635297747609,40069.36
33.0,19,0,20.197578503688092,9490,191675.02,5.662571127502634,53737.799999999996
33.0,19,1,20.123896628306078,9906,199347.32,5.432059357964869,53809.979999999996
33.0,19,2,20.432046194546192,9828,200806.15,5.440570818070818,53469.93
33.0,19,3,21.191167769962767,9668,204876.21000000002,5.618952213487795,54324.03
33.0,19,4,20.42033861834655,8830,180311.59000000003,5.546437146092864,48975.03999999999
33.0,19,5,19.862085553118145,6382,126759.83,5.286812911313068,33740.44
33.0,19,6,22.872002207157493,6343,145077.11,6.484996058647328,41134.33
33.0,20,0,19.948354384038073,10926,217955.71999999997,5.8192586490939044,63581.22
33.0,20,1,19.963081271505818,12206,243669.37,5.615264623955432,68539.92
33.0,20,2,20.480242203052423,12056,246909.80000000002,5.686076642335768,68551.34000000001
33.0,20,3,20.647515355999655,11559,238664.63,5.587486806817199,64585.76
33.0,20,4,20.6828915802958,8587,177603.99000000002,5.852067078141377,50251.700000000004
33.0,20,5,20.307143570952697,6004,121924.09,5.6263374417055285,33780.52999999999
33.0,20,6,22.741620857546724,6367,144795.9,6.527926810114654,41563.310000000005
33.0,21,0,19.832800719536994,12786,253582.19,5.945282340059439,76016.37999999999
33.0,21,1,19.533116555692033,15469,302157.78,5.60190445406943,86655.86000000002
33.0,21,2,19.94119765115829,15497,309028.74000000005,5.6424566045040985,87441.15000000001
33.0,21,3,20.58271567596002,15208,313021.94,5.674875723303524,86303.51
33.0,21,4,20.51869293560415,9923,203606.99,5.892528469212939,58471.56
33.0,21,5,20.36133216220173,6831,139088.26,5.73606938954765,39183.09
33.0,21,6,23.207577142857144,7000,162453.04,6.969524285714286,48786.67
33.0,22,0,19.576094761865726,12199,238808.78,5.8510320518075245,71376.73999999999
33.0,22,1,19.15940740267212,15643,299710.61,5.48112510388033,85741.23999999999
33.0,22,2,19.246550568521847,16710,321609.86000000004,5.414518252543386,90476.59999999999
33.0,22,3,19.982725699624083,16759,334890.5,5.442594426875111,91212.43999999999
33.0,22,4,19.79661169825073,10976,217287.61,5.617624817784256,61659.04999999999
33.0,22,5,19.727213366395087,8469,167069.77,5.4779761483055855,46392.98
33.0,22,6,23.32066943037003,6513,151887.52000000002,7.13589590050668,46476.09000000001
33.0,23,0,20.5064643078833,8055,165179.56999999998,6.23821477343265,50248.81999999999
33.0,23,1,19.525284244721167,11082,216379.19999999998,5.646365277025808,62573.020000000004
33.0,23,2,19.69442175292025,12927,254589.79000000004,5.60281426471726,72427.58000000002
33.0,23,3,20.282483799806975,14506,294217.70999999996,5.52768647456225,80184.62
33.0,23,4,19.85345023613784,11434,227004.35000000003,5.522891376596116,63148.73999999999
33.0,23,5,19.59940370589395,10146,198855.55000000002,5.274672777449242,53516.83
33.0,23,6,24.193293082628948,5797,140248.52000000002,7.59194238399172,44010.49
34.0,0,0,20.208333333333332,96,1940.0,6.367187500000001,611.2500000000001
34.0,0,1,14.875912408759124,137,2038.0,4.32043795620438,591.9
34.0,0,2,16.44871794871795,156,2566.0,4.753974358974358,741.6199999999999
34.0,0,3,16.249085714285716,175,2843.59,4.6240000000000006,809.2
34.0,0,4,15.919117647058824,204,3247.5,4.083088235294118,832.9499999999999
34.0,0,5,17.4390243902439,246,4290.0,4.3289024390243895,1064.9099999999999
34.0,0,6,17.87441860465116,215,3843.0,4.654093023255815,1000.6300000000001
34.0,1,0,20.25,46,931.5,6.47195652173913,297.71
34.0,1,1,21.152542372881356,59,1248.0,6.677118644067797,393.95000000000005
34.0,1,2,17.091463414634145,82,1401.5,5.0859756097560975,417.05
34.0,1,3,18.23170731707317,82,1495.0,5.489878048780489,450.1700000000001
34.0,1,4,18.545689655172417,116,2151.3,5.386896551724138,624.88
34.0,1,5,16.900448430493274,223,3768.8,4.3206726457399105,963.51
34.0,1,6,16.428571428571427,189,3105.0,4.289100529100529,810.64
34.0,2,0,16.112903225806452,31,499.5,4.815483870967743,149.28000000000003
34.0,2,1,18.193877551020407,49,891.5,5.569387755102041,272.90000000000003
34.0,2,2,15.926229508196721,61,971.5,4.64311475409836,283.22999999999996
34.0,2,3,13.92,50,696.0,3.8682,193.41
34.0,2,4,15.684931506849315,73,1145.0,4.456438356164383,325.31999999999994
34.0,2,5,15.358490566037736,159,2442.0,4.035408805031446,641.63
34.0,2,6,15.051181102362206,127,1911.5,4.101496062992127,520.8900000000001
34.0,3,0,13.942083333333334,24,334.61,3.7987499999999996,91.16999999999999
34.0,3,1,16.22,25,405.5,4.9872000000000005,124.68
34.0,3,2,16.083333333333332,36,579.0,4.536944444444445,163.33
34.0,3,3,13.653061224489797,49,669.0,3.9289795918367347,192.52
34.0,3,4,13.364406779661017,59,788.5,3.595932203389831,212.16000000000003
34.0,3,5,14.464285714285714,112,1620.0,3.6609821428571427,410.03
34.0,3,6,14.452830188679245,106,1532.0,3.813018867924528,404.17999999999995
34.0,4,0,15.632530120481928,83,1297.5,4.562168674698794,378.65999999999997
34.0,4,1,15.65625,48,751.5,4.595208333333333,220.56999999999996
34.0,4,2,13.322033898305085,59,786.0,3.7218644067796607,219.58999999999997
34.0,4,3,12.855555555555556,45,578.5,3.5817777777777784,161.18000000000004
34.0,4,4,11.046296296296296,54,596.5,2.929814814814815,158.21
34.0,4,5,12.124418604651163,86,1042.7,2.8520930232558137,245.27999999999997
34.0,4,6,13.72972972972973,111,1524.0,3.520180180180181,390.74000000000007
34.0,5,0,18.59966216216216,296,5505.5,5.56114864864865,1646.1000000000004
34.0,5,1,18.412941176470586,272,5008.32,5.525955882352941,1503.06
34.0,5,2,18.48080971659919,247,4564.76,5.491902834008096,1356.4999999999998
34.0,5,3,18.97176724137931,232,4401.45,5.620387931034483,1303.93
34.0,5,4,17.188796680497926,241,4142.5,5.042116182572615,1215.15
34.0,5,5,16.051298701298702,77,1235.95,4.63909090909091,357.21000000000004
34.0,5,6,13.757575757575758,66,908.0,3.788939393939394,250.07
34.0,6,0,15.917318982387476,511,8133.75,4.366223091976516,2231.1399999999994
34.0,6,1,14.649393203883495,412,6035.55,3.9490291262135915,1626.9999999999998
34.0,6,2,14.427005347593582,374,5395.7,3.8374866310160427,1435.22
34.0,6,3,14.220930232558139,344,4892.0,3.784970930232558,1302.03
34.0,6,4,14.083664772727273,352,4957.45,3.7655397727272724,1325.4699999999998
34.0,6,5,15.321656050955413,157,2405.5,4.45515923566879,699.46
34.0,6,6,16.87702702702703,74,1248.9,4.829054054054055,357.35
34.0,7,0,16.55861244019139,418,6921.5,4.416578947368421,1846.13
34.0,7,1,16.419060052219322,383,6288.5,4.305404699738904,1648.9700000000003
34.0,7,2,16.776623376623377,385,6459.0,4.402675324675324,1695.03
34.0,7,3,16.414871794871797,390,6401.8,4.2714358974358975,1665.86
34.0,7,4,15.063186813186814,364,5483.0,3.926428571428572,1429.2200000000003
34.0,7,5,13.86896551724138,145,2011.0,3.859448275862069,559.62
34.0,7,6,17.260563380281692,71,1225.5,4.95,351.45
34.0,8,0,16.852765486725662,452,7617.45,4.13754424778761,1870.1699999999996
34.0,8,1,17.043395176252318,539,9186.39,4.184675324675324,2255.54
34.0,8,2,16.916817359855333,553,9355.0,4.102097649186256,2268.46
34.0,8,3,16.716753022452504,579,9679.0,4.016424870466322,2325.51
34.0,8,4,16.730867924528305,530,8867.36,4.1108301886792455,2178.7400000000002
34.0,8,5,15.432624113475176,141,2176.0,4.25304964539007,599.68
34.0,8,6,16.368148148148148,81,1325.82,4.81962962962963,390.39000000000004
34.0,9,0,19.88701754385965,399,7934.92,5.0010776942355895,1995.43
34.0,9,1,18.838551859099805,511,9626.5,4.595303326810177,2348.2000000000003
34.0,9,2,19.501824817518248,548,10687.0,4.7598357664233575,2608.39
34.0,9,3,19.146757679180887,586,11220.0,4.621194539249147,2708.02
34.0,9,4,18.018490566037734,477,8594.82,4.301614255765199,2051.87
34.0,9,5,15.396794258373207,209,3217.9300000000003,4.156985645933014,868.81
34.0,9,6,15.976605504587157,109,1741.45,4.487889908256881,489.18000000000006
34.0,10,0,21.023483870967745,310,6517.280000000001,5.270193548387097,1633.7600000000002
34.0,10,1,20.41235632183908,348,7103.5,5.000402298850575,1740.1399999999999
34.0,10,2,20.191291989664084,387,7814.03,4.840465116279069,1873.2599999999998
34.0,10,3,20.534701298701297,385,7905.86,4.959558441558441,1909.4299999999998
34.0,10,4,19.459816753926702,382,7433.650000000001,4.702146596858639,1796.22
34.0,10,5,17.758097826086956,184,3267.49,4.752282608695652,874.4200000000001
34.0,10,6,18.528870967741934,124,2297.58,5.406129032258065,670.36
34.0,11,0,21.762467532467532,231,5027.13,5.650043290043289,1305.1599999999999
34.0,11,1,21.654882154882156,297,6431.5,5.3554545454545455,1590.57
34.0,11,2,21.223032069970845,343,7279.5,5.262361516034985,1804.9899999999998
34.0,11,3,21.29426865671642,335,7133.58,5.1979999999999995,1741.33
34.0,11,4,20.146706586826348,334,6729.0,4.867215568862275,1625.65
34.0,11,5,17.780324675324675,154,2738.17,4.660324675324675,717.69
34.0,11,6,18.33382608695652,115,2108.39,5.204695652173913,598.54
34.0,12,0,21.532097378277154,267,5749.07,5.585842696629213,1491.42
34.0,12,1,20.551517509727624,257,5281.74,5.158482490272374,1325.73
34.0,12,2,20.634208494208494,259,5344.26,5.046833976833977,1307.1299999999999
34.0,12,3,19.591028938906753,311,6092.81,4.590836012861736,1427.75
34.0,12,4,20.063291139240505,316,6340.0,4.760379746835444,1504.2800000000002
34.0,12,5,18.378127853881278,219,4024.81,4.791004566210046,1049.23
34.0,12,6,18.109795918367347,147,2662.14,4.886462585034014,718.3100000000001
34.0,13,0,20.682928870292887,239,4943.22,5.418368200836821,1294.9900000000002
34.0,13,1,20.742434210526316,304,6305.7,5.178322368421053,1574.2100000000003
34.0,13,2,20.820950570342205,263,5475.91,5.2118250950570335,1370.7099999999998
34.0,13,3,20.4121875,288,5878.71,4.967604166666666,1430.6699999999998
34.0,13,4,19.795180722891565,332,6572.0,4.902590361445783,1627.6599999999999
34.0,13,5,17.513714285714283,175,3064.8999999999996,4.367999999999999,764.3999999999999
34.0,13,6,18.53795918367347,147,2725.08,4.931224489795919,724.8900000000001
34.0,14,0,21.914537444933924,227,4974.6,5.9111453744493385,1341.83
34.0,14,1,19.219548611111108,288,5535.23,4.6040625,1325.97
34.0,14,2,19.93671974522293,314,6260.13,4.847611464968153,1522.15
34.0,14,3,18.909260450160772,311,5880.78,4.644019292604502,1444.29
34.0,14,4,18.991044776119402,335,6362.0,4.429611940298507,1483.9199999999998
34.0,14,5,18.620785340314136,191,3556.5699999999997,4.8243455497382195,921.4499999999999
34.0,14,6,18.23820987654321,162,2954.5899999999997,4.718641975308641,764.4199999999998
34.0,15,0,21.28262931034483,232,4937.570000000001,5.42051724137931,1257.56
34.0,15,1,20.941867704280156,257,5382.06,5.176498054474707,1330.3599999999997
34.0,15,2,22.06767918088737,293,6465.83,5.224027303754266,1530.6399999999999
34.0,15,3,21.66530612244898,245,5308.0,5.307346938775509,1300.2999999999997
34.0,15,4,19.66417910447761,268,5270.0,4.567462686567165,1224.0800000000002
34.0,15,5,20.60668449197861,187,3853.45,5.3352941176470585,997.6999999999999
34.0,15,6,18.366906474820144,139,2553.0,4.603309352517985,639.8599999999999
34.0,16,0,19.23015873015873,189,3634.5,4.807089947089947,908.54
34.0,16,1,20.316824644549765,211,4286.85,4.688483412322275,989.27
34.0,16,2,21.791479820627803,223,4859.5,5.103766816143498,1138.14
34.0,16,3,21.95067264573991,223,4895.0,5.153856502242152,1149.31
34.0,16,4,20.225583333333336,240,4854.14,4.650791666666666,1116.1899999999998
34.0,16,5,19.759821428571428,168,3319.65,4.856666666666667,815.9200000000001
34.0,16,6,19.32894736842105,152,2938.0,4.829473684210527,734.08
34.0,17,0,19.780833333333334,180,3560.55,4.731999999999999,851.7599999999999
34.0,17,1,23.65301136363636,176,4162.929999999999,5.627727272727273,990.48
34.0,17,2,19.814070351758794,199,3943.0,4.525678391959799,900.61
34.0,17,3,19.784549356223177,233,4609.8,4.301716738197424,1002.2999999999998
34.0,17,4,18.413953488372094,215,3959.0,4.393813953488372,944.67
34.0,17,5,18.87796703296703,182,3435.79,4.5976923076923075,836.78
34.0,17,6,19.692307692307693,130,2560.0,4.848076923076922,630.2499999999999
34.0,18,0,18.663595041322314,242,4516.59,4.602685950413224,1113.8500000000001
34.0,18,1,16.8422131147541,244,4109.5,3.892704918032787,949.8199999999999
34.0,18,2,17.5580204778157,293,5144.5,3.942389078498293,1155.12
34.0,18,3,18.307817589576548,307,5620.5,4.136254071661238,1269.83
34.0,18,4,18.109060402684563,298,5396.5,4.325134228187919,1288.8899999999999
34.0,18,5,18.809782608695652,184,3461.0,4.67179347826087,859.6100000000001
34.0,18,6,20.34051724137931,116,2359.5,5.7974137931034475,672.4999999999999
34.0,19,0,18.24142857142857,182,3319.94,4.769175824175825,867.9900000000001
34.0,19,1,18.697727272727274,220,4113.5,4.6979999999999995,1033.56
34.0,19,2,17.543956043956044,273,4789.5,4.347032967032967,1186.74
34.0,19,3,17.35342019543974,307,5327.5,4.090781758957655,1255.8700000000001
34.0,19,4,17.19732441471572,299,5142.0,4.199498327759197,1255.6499999999999
34.0,19,5,17.737991266375545,229,4062.0,4.4803493449781655,1026.0
34.0,19,6,24.46551724137931,116,2838.0,7.0536206896551725,818.22
34.0,20,0,17.76775956284153,183,3251.5,4.729508196721311,865.4999999999999
34.0,20,1,16.9683908045977,174,2952.5,4.559252873563219,793.3100000000002
34.0,20,2,19.107127659574466,188,3592.14,5.044893617021276,948.4399999999999
34.0,20,3,18.240744186046513,215,3921.76,4.618744186046512,993.03
34.0,20,4,18.284924623115575,199,3638.7,4.763819095477387,948.0
34.0,20,5,19.18354430379747,158,3031.0,4.797531645569621,758.0100000000001
34.0,20,6,20.833333333333332,105,2187.5,6.071142857142856,637.4699999999999
34.0,21,0,18.172241379310346,174,3161.9700000000003,5.3148850574712645,924.79
34.0,21,1,17.31221590909091,176,3046.95,4.83375,850.74
34.0,21,2,17.500732984293194,191,3342.64,4.815916230366493,919.8400000000001
34.0,21,3,18.641463414634146,205,3821.5,4.933853658536585,1011.4399999999999
34.0,21,4,17.955414634146344,205,3680.86,4.851707317073171,994.5999999999999
34.0,21,5,20.78187919463087,149,3096.5,5.636845637583892,839.8899999999999
34.0,21,6,18.678508771929824,114,2129.35,5.24061403508772,597.4300000000001
34.0,22,0,19.05128205128205,156,2972.0,5.608333333333333,874.9
34.0,22,1,17.988826815642458,179,3220.0,5.073072625698324,908.08
34.0,22,2,16.893401015228427,197,3328.0,4.571319796954315,900.5500000000001
34.0,22,3,17.430803571428573,224,3904.5,4.670178571428571,1046.12
34.0,22,4,17.405339805825243,206,3585.5,4.641990291262136,956.25
34.0,22,5,18.603846153846153,156,2902.2,4.846666666666667,756.08
34.0,22,6,20.136752136752136,117,2356.0,6.057948717948717,708.7799999999999
34.0,23,0,16.27485380116959,171,2783.0,4.623508771929824,790.6199999999999
34.0,23,1,17.160326086956523,184,3157.5,4.878532608695653,897.6500000000001
34.0,23,2,17.284037558685448,213,3681.5,4.6231924882629105,984.7399999999999
34.0,23,3,15.818367346938775,245,3875.5,4.088326530612245,1001.64
34.0,23,4,17.486301369863014,219,3829.5,4.652009132420091,1018.79
34.0,23,5,19.416666666666668,168,3262.0,5.326071428571428,894.7799999999999
34.0,23,6,17.286821705426355,129,2230.0,5.0489147286821705,651.31
35.0,0,0,29.626383928571432,448,13272.62,9.236495535714285,4137.95
35.0,0,1,28.868684759916494,479,13828.1,9.046617954070983,4333.330000000001
35.0,0,2,30.279237875288683,433,13110.91,9.085381062355658,3933.97
35.0,0,3,29.93288503253796,461,13799.06,8.880021691973969,4093.6899999999996
35.0,0,4,31.202820037105752,539,16818.32,9.291391465677181,5008.06
35.0,0,5,29.548548895899053,634,18733.78,8.53738170347003,5412.7
35.0,0,6,31.040582010582007,567,17600.01,8.90342151675485,5048.24
35.0,1,0,29.092441860465115,344,10007.8,9.138488372093024,3143.64
35.0,1,1,28.568885714285717,350,9999.11,8.809457142857143,3083.31
35.0,1,2,28.677035928143717,334,9578.130000000001,8.670988023952097,2896.1100000000006
35.0,1,3,27.847692307692313,364,10136.560000000001,8.559752747252746,3115.75
35.0,1,4,29.262333333333338,390,11412.310000000001,8.729871794871794,3404.6499999999996
35.0,1,5,29.216122778675288,619,18084.780000000002,8.382100161550888,5188.5199999999995
35.0,1,6,29.509596153846157,520,15344.990000000002,8.559384615384618,4450.880000000001
35.0,2,0,28.484642857142855,196,5582.99,8.9915306122449,1762.3400000000004
35.0,2,1,26.295099337748344,151,3970.56,8.13245033112583,1228.0000000000002
35.0,2,2,26.86433497536946,203,5453.46,8.368226600985222,1698.7500000000002
35.0,2,3,26.477600000000002,200,5295.52,8.1177,1623.5399999999997
35.0,2,4,27.162652329749104,279,7578.38,8.510394265232975,2374.4
35.0,2,5,27.488558951965064,458,12589.76,8.168427947598254,3741.1400000000003
35.0,2,6,28.1504578313253,415,11682.44,8.170843373493977,3390.9
35.0,3,0,30.115426356589147,129,3884.89,9.116434108527132,1176.02
35.0,3,1,28.04125,80,2243.3,8.544374999999999,683.55
35.0,3,2,26.106942148760332,121,3158.94,7.948925619834712,961.82
35.0,3,3,27.4,115,3151.0,8.178434782608695,940.5199999999999
35.0,3,4,25.112598039215687,204,5122.97,7.71607843137255,1574.0800000000002
35.0,3,5,26.82847087378641,412,11053.330000000002,8.039053398058252,3312.09
35.0,3,6,26.265046511627904,430,11293.97,7.847069767441859,3374.2399999999993
35.0,4,0,25.352654867256636,113,2864.85,7.725044247787611,872.9300000000001
35.0,4,1,27.807826086956517,92,2558.3199999999997,8.34782608695652,767.9999999999999
35.0,4,2,28.333125,96,2719.98,8.558229166666667,821.59
35.0,4,3,28.665865384615383,104,2981.25,8.711634615384616,906.0100000000001
35.0,4,4,27.4953642384106,151,4151.8,8.372847682119206,1264.3
35.0,4,5,26.019541484716157,458,11916.95,7.883820960698689,3610.7899999999995
35.0,4,6,25.559123505976096,502,12830.68,7.66195219123506,3846.3
35.0,5,0,27.77020408163266,98,2721.4800000000005,7.619081632653061,746.67
35.0,5,1,26.72764705882353,85,2271.85,7.931058823529412,674.14
35.0,5,2,27.950000000000003,69,1928.5500000000002,8.791739130434783,606.63
35.0,5,3,29.334285714285716,98,2874.76,8.543061224489797,837.2200000000001
35.0,5,4,29.263333333333335,120,3511.6000000000004,9.010583333333333,1081.27
35.0,5,5,27.2694140625,256,6980.97,8.274453124999999,2118.2599999999998
35.0,5,6,26.566825938566552,293,7784.08,8.03122866894198,2353.15
35.0,6,0,28.269444444444446,126,3561.9500000000003,8.22595238095238,1036.4699999999998
35.0,6,1,28.77340909090909,132,3798.09,8.27219696969697,1091.93
35.0,6,2,28.0442748091603,131,3673.7999999999993,8.452519083969465,1107.28
35.0,6,3,28.902330827067672,133,3844.01,8.526616541353384,1134.0400000000002
35.0,6,4,27.818561643835615,146,4061.5099999999998,7.595410958904108,1108.9299999999998
35.0,6,5,25.966165413533833,133,3453.5,7.627443609022556,1014.45
35.0,6,6,28.423507853403144,191,5428.89,8.550994764397906,1633.24
35.0,7,0,28.329426751592358,157,4447.72,7.67700636942675,1205.2899999999997
35.0,7,1,28.448400000000003,125,3556.05,7.3127200000000006,914.09
35.0,7,2,29.177999999999997,125,3647.2499999999995,8.22656,1028.32
35.0,7,3,29.568813559322038,118,3489.1200000000003,8.104830508474576,956.37
35.0,7,4,29.55060810810811,148,4373.490000000001,8.340202702702703,1234.35
35.0,7,5,28.09909638554217,166,4664.45,7.699096385542169,1278.05
35.0,7,6,26.60125748502994,167,4442.41,7.836646706586826,1308.72
35.0,8,0,29.60931914893617,235,6958.19,8.24472340425532,1937.51
35.0,8,1,29.68850746268657,201,5967.39,8.428407960199005,1694.1100000000001
35.0,8,2,29.10092682926829,205,5965.69,8.043658536585365,1648.95
35.0,8,3,29.570173410404625,173,5115.64,7.9989595375722535,1383.82
35.0,8,4,30.396576576576578,222,6748.04,8.303018018018019,1843.2700000000002
35.0,8,5,26.141116071428577,224,5855.6100000000015,8.053883928571429,1804.07
35.0,8,6,27.475972222222218,288,7913.079999999999,8.331041666666668,2399.34
35.0,9,0,30.1331640625,256,7714.09,8.7728515625,2245.85
35.0,9,1,29.709145728643215,199,5912.12,8.698040201005025,1730.9099999999999
35.0,9,2,29.763636363636362,231,6875.4,8.021601731601733,1852.9900000000002
35.0,9,3,29.830858585858586,198,5906.51,8.327777777777778,1648.9
35.0,9,4,29.105674603174602,252,7334.63,8.157539682539682,2055.7
35.0,9,5,25.22386524822695,282,7113.13,7.339574468085107,2069.76
35.0,9,6,24.85263713080169,474,11780.150000000001,6.895063291139241,3268.26
35.0,10,0,29.278288973384033,263,7700.1900000000005,8.548250950570342,2248.19
35.0,10,1,31.078739495798317,238,7396.74,8.995084033613445,2140.83
35.0,10,2,30.819683257918555,221,6811.150000000001,8.69371040723982,1921.3100000000002
35.0,10,3,28.711740890688255,247,7091.799999999999,7.9586639676113355,1965.79
35.0,10,4,29.56623529411765,255,7539.39,8.206941176470586,2092.7699999999995
35.0,10,5,27.034172413793105,290,7839.910000000001,7.801793103448274,2262.5199999999995
35.0,10,6,23.44266094420601,466,10924.28,6.37607296137339,2971.25
35.0,11,0,31.48562992125984,254,7997.349999999999,9.27476377952756,2355.7900000000004
35.0,11,1,30.40733050847458,236,7176.130000000001,8.732118644067798,2060.78
35.0,11,2,30.28339222614841,283,8570.2,8.631024734982331,2442.58
